hours-per-week,age,capital-gain,capital-loss,workclass,education-num,marital-status,race,gender,income,occupation
39,31,0,0,4,10,4,4,1,1,1
49,44,0,0,4,5,2,4,1,2,14
39,36,0,0,4,10,0,4,0,1,10
34,4,0,0,4,12,2,4,0,0,12
44,30,0,0,2,13,4,4,0,2,10
39,19,0,0,4,10,0,4,1,0,3
39,18,0,0,4,9,4,4,1,1,1
39,29,0,0,4,9,0,4,0,0,12
47,14,0,0,6,10,2,4,1,1,12
54,43,41,0,6,8,0,2,1,0,12
39,34,0,0,4,8,4,2,0,1,1
44,9,0,0,4,8,2,4,1,1,3
49,22,0,0,4,9,2,4,1,1,10
39,31,0,0,4,5,4,4,1,1,7
39,38,0,0,4,8,0,4,0,0,7
39,34,0,0,4,8,2,4,1,1,3
39,17,0,60,4,8,2,4,1,1,7
39,4,66,0,4,5,2,4,1,1,8
39,28,95,0,4,8,2,2,1,2,1
39,29,0,0,4,12,0,2,1,0,12
35,24,0,0,4,9,0,2,0,0,13
39,8,0,0,4,9,4,2,0,0,8
44,3,0,0,4,8,4,2,1,0,14
39,23,0,0,4,8,2,2,1,1,7
14,0,0,0,2,7,4,2,0,0,1
39,9,1,0,4,10,5,2,0,0,1
7,38,72,0,4,8,2,4,1,0,7
39,6,0,0,4,8,4,4,1,0,3
39,21,0,0,2,12,0,2,0,0,10
39,36,0,0,4,8,2,4,1,2,7
19,39,3,0,4,8,6,2,0,0,8
39,13,0,0,4,8,4,2,1,0,14
39,17,20,0,1,10,0,2,0,0,1
39,12,0,0,4,13,4,4,1,1,10
39,16,66,0,2,9,2,4,1,1,11
44,26,0,23,4,12,0,4,1,2,4
39,10,0,0,4,8,4,1,1,0,7
39,8,0,0,4,9,4,1,1,0,6
39,4,0,0,4,9,4,1,1,0,6
15,1,0,0,4,9,4,1,1,0,8
29,5,0,0,4,9,0,1,0,0,12
59,22,0,55,1,9,2,4,1,2,6
39,33,0,0,4,12,2,1,1,2,4
39,7,0,0,4,12,4,1,0,1,4
39,4,0,0,4,9,4,1,0,0,1
49,5,0,0,4,9,4,4,0,1,8
24,3,71,0,4,9,4,4,0,0,8
39,10,27,0,4,8,4,2,1,1,14
29,10,0,0,4,9,2,4,1,1,6
59,12,0,0,4,11,4,4,1,1,3
41,45,0,0,4,8,6,4,0,1,1
39,56,0,0,4,6,2,4,1,1,7
49,22,0,0,4,8,4,4,0,1,4
39,9,0,0,4,12,4,4,1,0,8
39,10,0,0,4,11,4,4,1,1,12
49,34,112,0,6,12,2,4,1,2,12
69,29,0,0,2,9,2,4,1,2,11
39,9,0,0,4,9,2,4,0,1,7
39,31,0,0,4,8,4,4,1,0,1
39,22,0,0,4,12,0,4,1,0,12
44,6,0,0,4,12,2,4,0,1,4
29,2,0,0,4,9,4,2,1,0,7
39,20,0,0,4,12,2,4,1,2,10
49,28,0,0,2,12,2,4,1,2,11
39,4,0,0,4,9,4,4,1,0,1
59,42,0,0,4,12,2,4,1,2,3
64,13,0,0,4,12,4,4,0,1,12
39,37,0,0,4,8,2,2,1,2,14
39,30,0,0,4,8,2,4,1,2,6
47,34,52,0,4,9,2,4,1,2,3
19,5,0,0,4,9,4,4,1,0,1
39,39,0,0,4,8,0,4,0,0,3
47,11,0,0,4,8,4,4,1,1,6
39,33,112,0,4,12,2,4,1,2,10
15,4,0,0,4,9,4,4,0,0,12
39,27,98,0,2,13,2,4,1,2,10
39,25,81,0,2,12,2,4,1,2,10
49,15,0,0,4,8,4,4,1,0,6
49,34,0,0,2,10,0,4,0,1,1
24,5,0,0,4,9,4,4,0,0,8
39,49,83,0,4,9,2,4,1,2,12
39,23,0,51,4,9,2,4,0,2,13
69,27,0,50,5,8,2,4,1,2,4
19,0,0,0,4,7,4,4,1,0,12
42,29,0,0,4,8,2,4,1,2,7
39,34,95,0,4,9,2,4,1,2,3
29,0,0,0,0,5,4,4,1,0,0
49,27,0,51,4,12,2,4,1,2,10
57,38,0,0,4,9,2,4,1,1,3
39,41,0,0,4,8,2,4,1,2,14
58,48,0,70,4,8,0,4,0,0,1
36,7,0,0,4,12,4,4,0,0,4
19,54,0,0,0,8,6,4,0,1,0
49,24,0,0,5,9,2,4,1,0,4
39,16,122,0,4,12,2,4,1,2,10
59,14,112,0,4,12,2,4,1,2,12
49,32,0,0,4,13,2,4,1,2,10
39,8,0,0,4,9,4,4,1,0,6
64,28,0,0,6,9,2,4,1,1,12
24,1,0,0,4,6,4,4,1,0,12
47,21,0,0,4,9,2,4,1,2,3
39,20,0,0,4,9,2,4,1,2,3
39,11,81,0,5,13,2,4,1,2,12
39,27,0,41,1,11,0,2,0,1,1
35,36,0,0,7,13,2,4,1,2,10
39,33,112,0,7,15,2,4,1,2,10
39,19,0,0,4,10,2,2,0,0,1
31,10,0,0,4,8,4,4,0,0,8
39,26,0,0,4,8,2,2,1,1,7
29,2,0,0,0,7,4,2,1,0,0
39,43,0,0,4,8,6,2,0,0,8
47,15,0,0,4,11,4,2,1,1,7
39,20,0,0,4,6,4,2,0,0,8
54,16,0,0,4,8,2,4,1,2,14
64,32,0,0,6,9,2,4,1,1,3
39,2,0,0,4,9,4,4,1,0,6
11,5,0,0,4,10,4,4,0,0,8
64,28,0,0,6,3,2,4,1,2,4
39,34,0,0,4,8,5,4,0,1,6
39,2,0,0,4,8,4,4,1,0,3
49,44,0,73,4,13,2,4,1,2,4
47,15,0,55,4,13,2,4,1,2,4
49,29,0,0,4,12,2,4,1,2,10
64,5,0,0,0,9,4,4,1,0,0
59,2,0,0,0,9,4,4,1,0,0
39,32,0,0,4,12,2,4,1,1,3
14,3,0,0,4,9,4,4,0,0,1
39,18,0,0,4,8,2,4,0,2,4
39,31,0,0,4,13,2,4,1,2,10
69,13,0,0,4,12,4,4,1,2,4
9,9,0,0,4,12,4,4,1,0,4
49,43,0,15,4,9,0,4,1,1,13
39,8,0,0,4,9,0,4,1,0,3
49,8,0,0,4,8,2,4,0,2,1
57,29,0,0,4,8,2,4,1,2,1
14,0,0,0,4,6,4,4,1,0,6
35,7,0,0,4,6,4,4,0,0,12
39,21,0,0,4,8,0,4,1,1,14
39,20,0,0,4,8,4,4,1,1,6
59,28,0,0,4,9,2,4,1,2,12
47,11,73,0,2,12,4,4,0,1,11
43,29,0,0,4,11,2,4,1,2,3
34,3,0,0,0,9,4,4,1,0,0
9,5,0,0,4,12,4,4,1,0,8
47,55,115,0,5,14,2,4,1,2,10
39,33,0,0,4,11,0,4,1,1,3
59,6,0,0,4,6,4,4,1,1,3
34,16,0,0,4,4,0,4,1,0,7
19,6,0,0,0,5,4,4,0,0,0
39,40,0,0,4,12,2,4,0,0,12
44,31,0,0,4,9,0,4,0,1,1
44,10,0,0,4,7,4,4,1,0,7
39,73,0,0,4,8,4,4,0,0,8
44,3,0,0,4,8,4,4,1,0,14
39,20,0,0,4,10,2,4,1,2,3
49,26,0,0,5,8,2,4,1,1,12
39,6,0,0,4,12,4,4,1,0,10
44,21,0,0,4,9,2,4,1,1,13
39,26,0,0,4,2,2,1,0,2,7
19,4,0,0,4,9,4,1,1,0,8
49,42,0,0,4,9,2,4,1,2,13
51,38,79,0,4,9,2,4,1,1,3
49,11,0,54,4,12,6,4,1,1,8
44,8,0,0,4,11,4,4,1,1,4
44,37,0,0,4,9,2,4,1,2,3
49,29,0,0,4,13,2,4,1,2,4
24,48,0,0,4,8,2,4,1,0,6
39,34,0,0,2,8,6,4,0,0,8
39,6,0,0,1,8,4,4,1,0,2
49,9,108,0,4,12,4,4,1,2,10
39,8,0,0,4,12,4,4,1,1,13
39,31,0,0,4,9,0,4,1,2,10
39,52,0,0,0,8,2,4,1,1,0
39,19,0,0,4,8,4,4,0,1,1
34,14,0,0,4,9,4,4,0,0,1
49,19,0,0,4,13,2,4,1,2,10
39,11,0,0,4,12,2,2,1,1,8
39,29,0,0,4,8,5,4,0,0,12
59,27,0,50,4,13,2,4,1,2,10
15,14,0,0,4,8,4,4,1,0,8
39,3,0,0,4,9,4,4,0,0,5
39,39,0,0,4,9,3,4,1,0,14
39,14,0,0,4,12,2,4,1,1,4
39,34,0,0,4,8,2,4,1,1,3
49,34,0,0,4,8,2,4,1,2,12
39,19,0,0,4,8,2,4,1,1,7
49,26,0,0,4,9,2,4,1,1,14
49,7,0,0,2,9,0,2,1,1,6
47,10,0,0,4,9,4,4,1,0,6
59,16,0,0,4,8,4,4,1,0,14
59,7,0,0,4,12,4,4,1,0,12
34,18,0,0,4,10,4,4,1,0,8
39,31,0,0,4,8,5,2,0,0,7
39,4,0,0,4,8,4,2,0,0,7
39,27,0,0,4,13,4,2,0,1,3
39,7,0,0,4,9,4,2,0,0,1
39,29,0,0,4,8,2,4,0,2,1
29,4,0,0,4,8,4,4,0,0,12
39,18,0,0,4,7,2,2,1,0,8
39,12,0,0,4,10,2,1,1,1,3
39,8,0,0,4,12,2,4,1,1,10
39,42,0,0,4,8,2,4,1,0,7
39,14,0,0,0,9,4,2,0,0,0
44,21,111,0,4,12,0,2,0,2,10
39,18,0,0,4,8,2,4,1,1,7
49,12,0,0,4,8,4,4,1,0,14
44,60,0,0,0,13,0,4,1,1,0
69,20,0,19,4,9,2,2,1,2,1
14,1,0,0,0,7,4,2,0,0,0
19,35,0,0,2,8,2,2,0,1,8
39,42,0,0,4,7,2,2,1,2,7
39,27,0,0,2,8,2,4,1,1,7
54,21,0,0,4,9,2,4,1,1,3
27,55,0,0,4,8,6,4,0,0,8
39,42,0,0,4,9,0,4,0,0,1
39,19,0,0,4,12,0,4,0,1,10
19,63,0,0,6,8,4,4,1,0,4
19,64,0,0,6,8,6,4,0,0,1
54,30,98,0,4,8,2,4,1,2,14
39,3,0,28,4,9,4,4,1,0,14
39,19,0,0,4,11,2,4,1,1,10
34,42,0,0,0,8,6,4,0,0,0
39,23,0,41,4,8,0,4,0,1,1
54,24,0,81,5,9,2,4,1,2,4
39,32,0,0,7,12,2,4,0,2,10
49,49,0,0,4,9,6,4,0,2,12
39,2,0,0,4,3,4,4,1,0,7
39,20,0,0,1,8,2,4,1,1,3
34,15,0,0,4,14,4,4,0,0,8
59,18,0,0,4,8,0,4,1,1,4
45,13,0,0,4,10,0,4,0,1,1
39,27,95,0,4,9,2,4,1,2,3
39,3,0,0,4,8,4,4,1,0,8
39,16,0,0,4,8,0,4,1,1,4
39,27,0,0,4,11,2,4,1,1,8
2,1,0,0,4,5,4,4,0,0,8
29,33,0,0,6,9,2,4,0,1,4
59,14,0,56,4,10,4,4,1,1,14
39,9,0,0,1,9,4,4,0,0,13
34,19,0,0,4,8,2,2,1,0,3
49,52,106,0,4,12,2,4,1,2,12
49,18,0,0,4,11,0,4,0,1,4
19,5,0,0,4,8,2,2,1,1,12
39,35,0,0,4,5,0,4,1,1,14
39,2,0,0,4,8,4,4,1,0,4
49,29,79,0,2,8,2,4,1,1,11
29,19,0,0,6,4,2,4,1,0,3
29,24,0,0,4,8,4,2,0,0,6
15,0,0,0,4,8,4,2,0,0,12
39,26,0,0,4,12,2,4,1,1,4
19,2,0,0,4,9,4,4,0,0,12
55,30,0,0,4,4,2,2,1,1,7
44,16,0,0,4,8,2,4,0,1,12
44,16,0,0,4,13,2,4,1,2,10
44,39,0,0,4,10,2,4,1,2,3
47,11,0,0,4,9,4,4,1,1,3
49,9,0,0,4,8,0,4,0,0,1
39,19,0,0,4,8,0,4,0,0,4
39,31,0,0,1,8,2,4,0,2,1
39,34,0,0,0,8,2,4,1,1,0
39,4,0,0,4,9,4,4,1,0,1
39,46,0,0,0,8,2,4,1,1,0
19,38,0,0,4,10,2,4,1,1,7
24,3,0,0,4,13,4,4,1,0,4
11,21,0,0,2,9,4,4,1,0,8
39,13,0,49,1,12,4,4,1,1,10
39,12,0,0,1,10,4,4,0,1,10
34,48,0,0,4,10,2,4,1,0,8
47,30,0,0,4,10,2,4,1,2,6
39,4,0,0,4,9,4,4,0,0,8
42,28,0,55,4,13,2,4,1,2,4
54,36,0,0,4,12,2,4,1,2,10
27,18,0,51,4,8,2,4,0,2,14
39,7,0,0,4,8,2,4,1,1,3
44,16,0,0,4,12,2,4,1,1,10
39,36,0,0,4,2,2,4,1,0,7
34,14,0,0,4,9,0,4,0,0,7
39,24,0,0,2,8,2,2,1,2,14
24,2,0,0,4,5,4,4,1,0,6
39,45,0,0,4,9,4,4,0,1,1
64,29,0,0,4,8,3,4,1,0,5
39,32,0,0,4,8,4,2,1,1,7
34,26,0,43,4,8,0,2,0,0,8
39,35,0,0,4,6,6,2,0,1,8
31,15,0,0,1,8,4,2,0,0,8
39,11,0,0,0,9,4,2,0,0,0
24,12,0,0,4,8,0,4,0,0,12
7,29,0,28,4,12,4,4,0,0,7
39,10,0,0,4,9,4,4,1,0,7
24,13,0,0,0,8,5,2,0,0,0
39,5,0,0,4,8,4,2,0,0,7
49,10,0,0,7,12,4,4,1,0,10
31,21,0,0,4,12,4,4,0,1,10
29,11,0,0,4,12,4,4,0,0,1
54,6,0,0,4,12,4,4,1,1,12
21,7,0,0,4,11,0,4,0,0,8
34,15,0,0,2,12,4,4,1,1,10
64,16,0,0,4,12,2,4,1,2,4
29,5,0,0,4,9,4,4,1,0,4
24,6,0,0,4,9,4,4,1,0,8
44,6,0,0,4,9,4,4,1,0,5
44,8,34,0,4,11,4,4,1,1,5
44,7,0,0,4,9,4,4,1,1,5
29,2,0,0,4,8,4,4,0,0,8
44,28,0,0,4,12,0,4,1,2,8
44,24,0,0,4,8,0,4,0,1,7
49,10,0,0,4,12,4,4,1,1,10
35,10,0,0,5,10,2,4,0,2,8
44,24,0,0,4,13,2,4,1,2,10
39,36,0,0,4,8,2,4,1,2,14
39,8,0,0,7,8,4,4,0,0,1
37,13,0,0,4,8,4,4,1,1,1
31,12,0,0,0,8,4,4,1,0,0
54,34,0,0,6,8,2,4,1,1,5
54,5,0,0,4,8,4,4,1,0,7
59,3,0,0,4,9,4,4,1,1,7
54,22,0,0,4,9,2,4,1,2,3
49,6,0,0,0,12,4,4,0,0,0
39,3,0,0,0,9,4,1,0,0,0
39,38,101,0,1,13,4,4,0,2,4
39,33,98,0,2,13,2,4,1,2,10
49,39,0,0,6,9,2,4,1,2,11
64,35,0,0,4,9,2,4,1,1,12
15,0,0,0,4,6,4,4,0,0,8
39,21,0,55,4,12,2,4,1,2,13
19,50,0,0,0,15,2,4,1,2,0
39,47,0,0,2,8,6,4,0,1,1
39,16,0,0,2,13,2,4,1,1,4
29,20,0,0,4,8,4,2,0,0,8
36,7,0,0,0,8,0,2,0,0,0
44,10,0,0,0,7,2,2,1,0,0
39,43,0,0,0,13,2,4,1,1,0
39,17,0,0,1,14,2,4,1,2,10
49,29,0,0,6,13,2,4,1,2,3
39,40,0,55,4,15,2,4,1,2,13
49,11,0,0,4,13,0,4,0,1,10
31,17,0,51,6,12,2,4,1,2,10
44,22,0,82,4,13,4,4,1,2,12
49,24,0,0,5,13,2,4,1,2,4
39,31,98,0,4,10,2,4,1,2,3
39,50,0,0,6,13,0,3,1,1,12
39,28,0,0,4,12,2,4,1,1,3
39,3,0,0,4,8,4,4,1,1,5
45,2,0,0,4,8,4,4,1,0,14
19,0,0,0,4,6,4,4,0,0,8
19,63,0,0,4,8,0,4,0,0,1
39,11,0,0,7,9,2,4,1,1,8
44,7,0,0,4,10,2,4,1,1,3
39,9,0,50,4,13,2,4,1,2,10
59,25,0,0,5,9,4,4,1,0,12
59,32,0,0,5,12,4,4,1,1,12
39,6,0,0,4,9,4,4,1,0,12
59,8,0,0,4,12,4,4,1,1,12
54,9,0,0,4,13,4,4,1,2,10
39,8,0,0,7,12,4,4,1,1,4
39,7,0,0,4,12,4,4,0,0,12
78,11,0,0,4,11,4,4,0,1,8
29,6,0,0,2,9,4,2,1,0,8
32,24,0,0,4,9,4,2,1,0,12
39,41,0,0,4,8,2,4,1,2,6
3,3,0,0,4,9,4,4,0,0,1
39,19,0,0,4,8,4,4,1,1,8
39,29,0,0,4,10,2,4,1,1,3
54,19,0,0,4,9,2,4,1,2,4
39,0,0,0,0,5,4,4,1,0,0
47,15,0,0,4,8,2,4,1,1,3
44,7,0,0,7,9,2,4,0,0,1
73,5,0,0,6,10,4,0,1,1,5
44,54,0,79,4,8,2,4,1,2,4
44,16,0,0,4,11,2,4,1,1,3
23,23,0,0,4,8,2,4,1,0,12
39,17,0,0,5,8,2,4,1,1,3
34,46,0,0,2,9,0,4,0,1,4
39,46,68,0,4,8,2,4,1,1,12
39,42,0,0,2,8,2,4,1,1,8
39,20,0,0,4,8,2,4,1,1,3
54,19,66,0,4,8,2,4,1,1,3
44,29,0,0,4,9,2,4,1,2,14
39,14,0,0,7,9,0,4,0,1,1
39,14,0,0,7,10,0,4,1,1,11
78,35,0,0,0,9,2,4,1,0,0
39,33,0,0,4,8,2,4,1,2,6
39,6,0,0,4,9,4,4,1,0,7
23,47,0,0,4,9,6,4,0,0,8
39,22,0,0,4,9,4,4,1,0,12
49,19,0,0,4,6,2,4,1,1,3
59,17,0,0,6,8,2,4,1,0,14
26,25,0,0,4,8,5,4,1,0,14
54,11,0,0,4,8,2,4,1,1,14
54,21,0,0,4,8,2,4,1,1,3
34,27,0,0,2,13,2,4,1,1,10
59,25,0,0,4,8,2,0,1,1,14
39,26,0,0,4,8,2,4,1,1,3
13,4,0,0,7,9,4,4,0,0,8
49,36,0,0,4,8,2,4,1,2,4
34,35,0,0,6,5,2,4,1,0,3
39,20,0,0,4,9,0,4,1,1,7
39,33,0,0,4,10,2,4,1,2,10
49,58,0,0,5,6,4,4,1,0,4
39,10,0,0,4,8,2,4,1,1,6
49,14,0,0,4,8,4,4,1,1,4
29,14,0,0,2,9,2,4,1,1,1
49,18,52,0,4,10,2,4,1,2,4
31,27,0,0,6,14,2,4,1,2,10
39,9,0,0,4,9,4,4,0,0,12
39,19,0,0,4,8,2,4,1,1,4
11,20,0,0,4,8,0,4,0,0,8
39,30,0,0,6,9,2,4,1,1,3
23,1,0,0,4,9,4,4,0,0,8
15,41,0,0,0,6,2,4,1,0,0
49,27,0,0,0,9,0,0,1,0,0
39,15,0,0,4,8,0,4,0,0,8
49,9,68,0,4,12,2,4,1,1,12
39,40,0,0,6,11,3,0,1,0,5
39,14,0,0,2,11,4,0,0,0,1
39,23,0,0,4,8,0,4,1,1,3
44,12,0,0,4,8,4,4,0,1,14
39,37,0,0,6,8,2,4,1,0,3
49,5,0,0,4,8,4,4,1,0,3
39,4,0,0,4,10,4,4,0,0,1
19,20,0,0,7,8,3,4,0,0,8
39,22,0,0,4,8,2,4,1,1,3
19,49,0,0,4,9,0,4,0,0,1
44,25,0,0,4,9,2,4,1,0,10
37,2,0,0,4,8,4,4,1,0,12
19,24,0,0,2,9,0,4,1,1,11
39,31,0,0,4,8,2,4,1,1,7
39,14,0,0,4,10,0,4,0,1,13
64,37,0,0,4,8,2,4,1,1,14
39,9,0,0,4,8,0,4,1,1,3
39,4,0,0,4,8,4,4,0,0,12
39,5,0,0,4,8,2,4,1,0,3
39,20,0,0,7,12,2,4,1,2,10
39,31,0,0,0,6,5,4,1,0,0
39,3,0,0,4,4,4,4,1,0,7
49,36,0,0,6,9,2,4,1,1,5
39,9,0,0,4,12,4,4,1,0,5
39,33,0,0,4,8,0,4,0,0,7
39,21,0,0,4,8,4,4,1,1,3
39,5,0,0,4,9,0,4,0,0,1
54,7,0,0,4,10,4,4,1,1,3
34,51,0,0,6,8,6,4,0,0,3
29,23,0,0,4,10,6,4,0,0,1
69,28,0,0,4,9,0,4,1,0,11
49,12,0,0,4,8,0,4,1,0,6
19,49,0,0,6,9,4,4,0,1,12
39,21,0,0,4,12,2,4,0,1,1
39,34,0,0,4,6,0,4,1,0,7
24,26,0,0,4,6,2,4,0,1,6
44,34,0,0,4,11,2,4,1,1,4
34,10,0,0,4,8,0,4,0,0,12
47,25,0,0,4,8,2,4,1,1,12
29,1,0,0,4,8,4,4,1,0,6
49,28,95,0,4,9,2,4,1,2,14
54,12,0,0,4,9,0,4,1,1,13
49,10,0,0,4,8,0,4,1,1,3
39,60,0,0,4,3,2,4,1,1,3
51,20,0,0,4,9,2,4,1,1,3
39,30,0,0,2,10,2,4,1,2,4
39,17,0,0,4,9,2,4,1,2,7
39,17,0,0,4,8,4,4,1,0,3
29,7,0,0,4,9,4,4,1,0,6
39,12,0,0,4,9,4,4,1,1,6
49,7,0,0,4,8,2,4,1,1,6
69,13,0,0,6,12,2,4,1,1,12
37,22,0,0,4,8,4,4,0,0,8
39,30,0,0,6,8,2,4,1,1,4
59,7,0,0,4,6,2,4,1,1,7
31,23,0,51,4,12,2,4,1,2,4
9,51,0,0,4,0,4,4,1,0,7
39,31,0,0,4,8,2,4,1,1,3
44,13,0,0,4,8,2,4,1,1,7
41,29,0,0,4,8,2,4,1,1,14
39,4,0,0,4,9,4,4,1,0,3
39,1,0,0,4,8,4,4,1,0,6
64,34,0,0,6,8,2,4,1,1,14
39,13,0,0,0,5,0,4,1,0,0
44,36,0,58,2,8,2,4,1,1,8
44,23,0,0,4,8,2,4,0,0,9
24,18,0,0,4,9,5,4,0,0,8
24,23,0,0,4,8,6,4,0,0,8
39,19,0,0,4,8,4,4,1,0,3
9,39,0,0,4,8,0,4,1,0,6
39,24,0,0,4,8,2,4,1,1,11
49,33,0,0,2,9,2,0,1,2,4
39,19,0,0,7,9,2,4,1,1,11
47,52,0,0,0,3,2,4,1,0,0
29,51,0,0,4,3,2,4,1,0,8
54,12,0,0,6,9,2,4,1,1,5
39,12,0,0,2,9,0,4,0,0,1
39,21,0,0,7,12,4,4,0,1,10
39,7,0,0,4,10,4,4,1,0,12
59,19,0,0,6,8,2,4,1,1,5
29,49,0,0,0,8,2,4,1,1,0
39,14,0,0,6,3,2,4,1,1,3
15,20,0,0,7,8,0,4,0,0,8
39,8,0,0,4,9,2,4,1,1,3
49,17,0,0,6,8,2,4,1,1,4
78,21,0,0,6,8,2,4,1,1,3
16,1,0,0,4,8,4,4,0,0,1
54,33,0,0,4,13,2,4,1,2,4
39,22,0,0,2,8,2,4,1,1,3
7,1,0,0,4,6,4,4,0,0,8
39,16,0,0,4,8,4,4,0,0,7
59,24,0,0,4,12,2,4,1,0,10
59,3,0,0,4,8,4,4,1,0,7
14,1,0,0,4,9,4,4,0,0,12
19,2,0,0,4,8,4,4,0,0,13
39,30,0,0,4,8,2,4,1,1,3
43,31,0,0,2,13,6,4,0,1,10
39,18,0,0,4,8,2,4,1,0,6
39,16,0,0,4,8,2,4,1,1,12
39,29,0,51,2,12,2,4,0,2,10
9,2,0,0,7,9,4,4,0,0,1
51,32,0,0,4,8,2,4,1,2,14
59,39,0,0,4,8,2,4,1,1,3
39,36,0,0,4,3,4,0,1,1,14
39,33,0,0,4,8,6,0,0,0,1
95,16,0,0,7,9,0,4,0,2,8
95,18,0,0,0,5,0,4,1,0,0
39,33,0,0,0,8,2,4,1,2,0
39,3,0,0,0,9,4,4,1,0,0
19,5,0,0,4,8,2,4,1,0,8
39,26,0,0,4,12,0,4,1,1,10
49,19,0,0,5,11,5,4,1,1,4
47,22,0,0,4,9,4,2,0,1,6
39,32,0,49,4,8,0,4,1,1,3
24,37,71,0,0,8,0,4,0,0,0
29,20,0,0,4,8,2,4,0,2,8
39,19,0,0,4,5,4,4,1,0,6
59,45,0,0,4,9,0,4,0,1,8
49,13,0,0,4,12,2,4,1,1,4
39,33,0,0,4,8,2,4,1,1,3
39,46,0,0,0,12,6,4,0,2,0
31,25,0,0,2,9,0,4,0,0,13
19,0,6,0,4,5,4,0,0,0,8
39,48,0,0,0,8,2,4,1,0,0
39,17,0,0,4,8,0,4,1,0,3
34,9,0,0,4,9,4,4,0,0,8
73,56,0,0,6,9,6,4,0,0,5
39,6,27,0,4,8,4,4,1,1,7
39,19,0,0,4,12,2,4,1,1,6
39,3,0,0,4,9,4,0,1,0,7
44,29,0,0,2,12,2,4,1,2,10
39,29,0,0,4,3,2,4,1,0,14
39,35,0,0,4,8,2,4,1,1,3
34,2,0,0,0,9,4,4,0,0,0
39,25,0,0,2,12,5,4,1,1,10
39,29,0,0,4,9,2,4,1,1,3
23,2,0,0,4,8,4,4,0,0,8
39,38,0,0,7,8,2,4,1,2,5
1,10,0,0,4,12,4,4,1,1,12
41,22,0,0,4,8,2,4,1,2,7
39,25,0,0,4,9,0,4,0,0,7
95,15,0,0,4,10,2,4,1,2,14
39,10,0,0,4,8,2,4,1,0,7
4,47,0,0,4,8,2,4,1,0,4
47,29,0,0,1,9,2,4,1,2,4
19,7,0,0,7,13,4,4,0,0,10
39,37,0,0,2,9,0,4,0,0,1
24,6,0,0,4,9,4,4,0,0,6
49,47,0,0,4,13,2,4,1,2,4
29,37,0,0,2,8,0,4,0,0,8
39,8,0,0,4,4,2,4,1,0,6
54,17,0,0,4,8,2,4,1,2,3
11,46,0,0,0,15,2,4,1,1,0
19,6,0,0,4,11,4,4,1,0,12
31,44,0,90,0,8,2,4,1,0,0
39,7,0,0,0,9,4,4,1,0,0
39,22,0,0,4,10,2,4,1,1,7
39,23,0,0,4,8,2,4,1,1,3
39,18,0,0,4,8,0,0,0,1,13
19,0,0,0,4,6,4,0,0,0,8
13,67,0,0,2,10,6,4,0,0,1
14,61,0,0,2,12,2,4,1,1,4
39,43,0,0,6,13,2,4,1,1,10
14,10,0,0,0,8,2,4,0,1,0
39,45,0,0,4,3,0,4,1,0,6
42,14,0,0,4,7,2,4,1,0,3
19,61,7,0,0,8,6,4,0,0,0
39,31,70,0,4,8,2,4,1,2,7
39,11,0,0,4,9,2,4,1,0,6
39,21,0,0,4,8,4,4,0,0,7
39,22,0,0,7,9,2,4,1,1,11
44,30,0,0,4,12,0,4,1,1,12
5,49,0,0,0,12,2,4,1,0,0
41,32,0,14,4,10,3,4,1,1,6
39,6,0,0,0,11,4,4,1,0,0
39,27,0,0,7,13,2,4,1,2,1
29,15,0,0,4,9,0,4,0,0,12
29,6,0,0,4,8,0,4,0,0,8
37,29,0,0,2,12,2,4,1,2,10
29,3,0,0,4,8,4,4,1,0,8
24,1,6,0,4,8,4,4,1,0,14
39,8,0,0,4,8,2,4,1,0,6
41,13,0,0,4,8,2,4,1,0,12
29,19,0,0,4,12,0,4,1,0,6
39,28,0,0,1,9,0,4,0,1,1
11,0,0,0,2,6,4,4,0,0,1
54,28,0,0,4,11,0,4,1,1,14
39,18,0,0,4,8,2,4,1,1,14
39,7,0,0,4,8,2,4,1,1,14
37,14,60,0,4,10,2,4,1,1,3
39,23,0,0,4,11,0,4,0,0,8
44,11,98,0,4,10,2,4,1,2,3
59,18,0,0,5,8,2,4,1,1,8
59,21,95,0,7,13,2,4,1,2,4
69,38,0,0,7,15,2,1,1,2,10
70,12,0,0,6,3,2,4,1,0,5
39,41,0,0,1,12,2,4,1,2,1
47,19,0,0,4,12,2,4,1,2,3
39,24,0,0,2,12,0,4,0,1,11
14,1,0,0,4,6,4,4,0,0,8
9,0,0,28,4,5,4,4,0,0,8
47,9,0,0,4,8,2,4,1,1,3
39,34,0,0,4,9,2,4,1,1,4
47,11,0,0,4,8,4,4,1,1,7
47,8,41,0,4,9,4,4,1,0,8
44,24,98,0,4,12,2,4,1,2,4
73,10,0,0,4,5,4,4,1,0,3
39,5,0,0,4,9,0,4,0,1,13
59,17,0,0,2,12,2,4,1,1,10
49,16,0,0,4,8,3,4,1,0,3
39,28,0,0,7,9,4,4,0,1,1
39,43,0,0,4,8,2,4,1,0,3
39,31,0,0,7,9,0,4,1,1,8
39,43,0,0,6,13,2,4,1,1,4
19,4,0,0,4,9,4,4,1,0,13
39,8,0,0,4,9,4,4,0,0,1
49,18,0,0,4,10,0,4,1,0,3
37,45,0,0,4,8,6,4,0,0,1
24,46,0,0,4,8,0,4,1,0,5
37,40,0,0,4,8,0,4,1,0,8
39,14,0,0,4,8,0,4,0,0,7
